"fit","se.fit","Distance.st","area.st","Distance","Area","Area.rd","SeUp","SeLo","pred.rel","upr.rel","lwr.rel","pred","upr","lwr"
0.525684829022462,0.0265969599433637,-0.879122549450733,0.072,23.7107012780815,9.99948536413862,10,0.577814870511455,0.473554787533469,0.628476105751932,0.640564453232748,0.616224781081942,0.884952242259225,0.968227592489987,0.800554159369632
0.522742727225384,0.0265420270808379,-0.869122549450733,0.072,24.8397822913235,9.99948536413862,10,0.574765100303827,0.470720354146942,0.627788883690615,0.63986196855217,0.615554240379403,0.88021804199461,0.963388249651789,0.795934875225419
0.519799046434622,0.0264864766842574,-0.859122549450733,0.072,25.9688633045655,9.99948536413862,10,0.571712540735767,0.467885552133478,0.627100775448117,0.639158241007199,0.614883172996245,0.875477736921349,0.958540344851941,0.791311962833991
0.516853990335576,0.026430331415421,-0.849122549450733,0.072,27.0979443178074,9.99948536413862,10,0.568657439909801,0.465050540761351,0.626411830260322,0.638453328737355,0.614211618767817,0.870731666220245,0.953684278607459,0.786685696616871
0.513907762995459,0.0263736138672334,-0.839122549450733,0.072,28.2270253310494,9.99948536413862,10,0.565600046175237,0.462215479815682,0.6257220976096,0.637747290154912,0.613539617757751,0.865980170770134,0.948820453314327,0.782056352568195
0.510960568806858,0.0263163465442639,-0.829122549450733,0.072,29.3561063442914,9.99948536413862,10,0.562540608033615,0.459380529580101,0.625031627210413,0.637040183921678,0.612867210252715,0.861223593048697,0.943949273087553,0.777424208218559
0.508012612431096,0.0262585518433593,-0.819122549450733,0.072,30.4851873575334,9.99948536413862,10,0.55947937404408,0.456545850818112,0.624340468994767,0.636332068925582,0.612194436757047,0.85646227703225,0.939071143599867,0.772789542598083
0.505064098741441,0.0262002520343415,-0.809122549450733,0.072,31.6142683707753,9.99948536413862,10,0.556416592728751,0.453711604754132,0.623648673097526,0.635623004257084,0.611521337987274,0.851696568094579,0.934186471919212,0.768152636198623
0.50211523276619,0.0261414692408146,-0.799122549450733,0.072,32.7433493840173,9.99948536413862,10,0.553352512478187,0.450877953054193,0.622956289841597,0.634913049185436,0.610847954866505,0.846926812904888,0.929295666345213,0.763513770935148
0.499166219631655,0.0260822254211142,-0.789122549450733,0.072,33.8724303972593,9.99948536413862,10,0.550287381457038,0.448045057806271,0.622263369722998,0.634202263134813,0.610174328518686,0.842153359324915,0.924399136244747,0.758873230106198
0.496217264505098,0.0260225423494233,-0.779122549450733,0.072,35.0015114105013,9.99948536413862,10,0.547221447509967,0.445213081500228,0.621569963395811,0.633490705660345,0.609500500262735,0.837376556305282,0.919497291886811,0.754231298353427
0.493268572537639,0.0259624415970871,-0.769122549450733,0.072,36.1305924237433,9.99948536413862,10,0.54415495806793,0.442382187007349,0.620876121657037,0.632778436424064,0.60882651160652,0.832596753781171,0.914590544276847,0.749588261620169
0.490320348807176,0.0259019445141534,-0.759122549450733,0.072,37.2596734369852,9.99948536413862,10,0.541088160054917,0.439552537559436,0.620181895431359,0.632065515170799,0.608152404240708,0.827814302567351,0.909679304990682,0.744944407109015
0.48737279826134,0.0258410722111675,-0.749122549450733,0.072,38.3887544502272,9.99948536413862,10,0.538021299795229,0.436724296727452,0.619487335755826,0.631352001704042,0.607478220032448,0.823029554252666,0.90476398600826,0.740300023238349
0.484426125660539,0.0257798455412522,-0.739122549450733,0.072,39.5178354634692,9.99948536413862,10,0.534954622921394,0.433897628399685,0.618792493764463,0.630637955861808,0.606804001018913,0.818242861094021,0.899844999547351,0.735655399597822
0.481480535521104,0.0257182850824991,-0.729122549450733,0.072,40.6469164767112,9.99948536413862,10,0.531888374282802,0.431072696759406,0.618097420672824,0.629923437492512,0.606129789400677,0.813454575909957,0.894922757897383,0.731010826902719
0.478536232058581,0.025656411120701,-0.719122549450733,0.072,41.7759974899531,9.99948536413862,10,0.528822797855154,0.428249666262007,0.61740216776249,0.629208506430902,0.605455627534918,0.808665051973877,0.889997673253598,0.726366596947191
0.475593419131202,0.0255942436324527,-0.709122549450733,0.072,42.9050785031951,9.99948536413862,10,0.52575813665081,0.425428701611595,0.61670678636553,0.628493222474042,0.604781557928472,0.803874642906988,0.885070157551683,0.721723002556327
0.47265230018357,0.0255318022686495,-0.699122549450733,0.072,44.0341595164371,9.99948536413862,10,0.522694632630123,0.422609967737017,0.616011327848931,0.627777645357414,0.60410762323069,0.799083702571041,0.880140622303061,0.71708033753702
0.469713078190576,0.0254691063384077,-0.689122549450733,0.072,45.1632405296791,9.99948536413862,10,0.519632526613855,0.419793629767297,0.615315843599005,0.627061834731125,0.603433866226136,0.794292584960928,0.875209478431022,0.712438896627602
0.466775955601605,0.0254061747934373,-0.679122549450733,0.072,46.2923215429211,9.99948536413862,10,0.516572058196742,0.416979853006468,0.614620385005796,0.626345850136264,0.602760329827086,0.789501644097223,0.870277136107843,0.70779897544623
0.463841134285046,0.0253430262128902,-0.669122549450733,0.072,47.421402556163,9.99948536413862,10,0.51351346566231,0.414168802907781,0.613925003447472,0.62562975098143,0.602087057065855,0.784711233918715,0.865344004593102,0.703160870437973
0.46090881547314,0.0252796787887116,-0.659122549450733,0.072,48.550483569405,9.99948536413862,10,0.510456985899014,0.411360645047265,0.613229750274743,0.624913596519457,0.601414091086924,0.779921708175023,0.860410492073314,0.698524878820604
0.457979199707206,0.0252161503115174,-0.649122549450733,0.072,49.679564582647,9.99948536413862,10,0.50740285431778,0.408555545096632,0.612534676795293,0.624197445824353,0.600741475138873,0.775133420319368,0.855477005503097,0.693891298529034
0.455052486783269,0.0251524581570238,-0.639122549450733,0.072,50.8086455958889,9.99948536413862,10,0.504351304771035,0.405753668795502,0.611839834258243,0.623481357768492,0.600069252566124,0.770346723401542,0.85054395044801,0.689260428158413
0.45212887569812,0.0250886192730497,-0.629122549450733,0.072,51.9377266091309,9.99948536413862,10,0.501302569473298,0.402955181922943,0.611145273838661,0.622765391000061,0.599397466800478,0.765561969961183,0.845611730929227,0.684632566905832
0.449208564595849,0.0250246501671166,-0.619122549450733,0.072,53.0668076223729,9.99948536413862,10,0.498256878923398,0.400160250268301,0.610451046622118,0.622049603920806,0.59872616135245,0.760779511921399,0.840680749270219,0.680008014510642
0.446291750714867,0.0249605668946646,-0.609122549450733,0.072,54.1958886356149,9.99948536413862,10,0.49521446182841,0.397369039601324,0.60975720358931,0.621334054664089,0.598055379802405,0.755999700482823,0.835751405945586,0.675387071193369
